Lokalitet,Distrikt,LNR,Family,Taxon,Dato,Leg,Det,Coll,Note,DateDay,DateMonth,DateYear,YKoord,XKoord,GI,Genstand,Lat,Lng
Nørreballe,LFM,19304,Cleridae,Korynetes caeruleus,05061983,MH,MH,MH,,5,6,1983,6076147,656190,1,10,11.430330386978804,54.808116866072574
Nørreballe,LFM,3416,Phalacridae,Olibrus bicolor,06061976,GP,GP,GP,,6,6,1976,6076147,656190,1,10,11.430330386978804,54.808116866072574
Nørreballe,LFM,38246,Staphylinidae,Euconnus rutilipennis,25041975,GP/VM,GP/VM,GP/VM,jfr. 5. tillæg,25,4,1975,6076147,656190,1,10,11.430330386978804,54.808116866072574
"""Nørrejylland""",NEJ,8291,Cerambycidae,Prionus coriarius,1864,Schiødte ,Schiødte ,Schiødte ,"Nat. Tidsskr. (3) 2:517, eks. ikke set!",NA,NA,1864,NA,NA,NA,NA,56.452926,9.407159
"Nørreland, Rømø",SJ,41673,Geotrupidae,Geotrupes vernalis,28041999,ST,ST,ST,,28,4,1999,NA,NA,NA,NA,55.1730556,8.5261111
"Nørreland, Rømø",SJ,41795,Tenebrionidae,Phylan gibbus,28041999,ST,ST,ST,,28,4,1999,NA,NA,NA,NA,55.1730556,8.5261111
Nørre Longelse Bondegårdsskov,F,17741,Curculionidae,Scolytus laevis,16021989,EP,EP,EP,dødt eks.,16,2,1989,NA,NA,NA,NA,54.915477,10.7804366
Nørre Lyngby,NEJ,33151,Carabidae,Calathus fuscipes,06091992,VM,VM,,notat!,6,9,1992,6363789,545044,1,30,9.749858708687473,57.4146165510463
Nørre Lyngvig,WJ,19146,Dasytidae,Psilothrix viridicoeruleus,22071990,HL,HL,HL,,22,7,1990,6212461,445261,1,40,8.121076184724785,56.054206894071115
Nørre Lyngvig,WJ,16594,Curculionidae,Rhamphus oxyacanthae,22071990,HL,HL,HL,,22,7,1990,6212461,445261,1,40,8.121076184724785,56.054206894071115
Nørreris Skov,EJ,37416,Leiodidae,Triarthron maerkelii,14071985,MH,MH,MH,,14,7,1985,6232350,565575,1,350,10.057778549699906,56.23151247840031
Nørreris Skov,EJ,19486,Elateridae,Oedostethus quadripustulatus,14071985,MH,MH,MH,,14,7,1985,6232350,565575,1,350,10.057778549699906,56.23151247840031
Nørreris Skov,EJ,18474,Cantharidae,Ancistronycha cyanipennis,30051985,MH,MH,MH,,30,5,1985,6232350,565575,1,350,10.057778549699906,56.23151247840031
Nørreris Skov,EJ,15658,Curculionidae,Furcipus rectirostris,30051985,MH,MH,MH,,30,5,1985,6232350,565575,1,350,10.057778549699906,56.23151247840031
Nørreris Skov,EJ,15702,Curculionidae,Anthonomus humeralis,30051985,MH,MH,MH,han,30,5,1985,6232350,565575,1,350,10.057778549699906,56.23151247840031
Nørreris Skov,EJ,14580,Curculionidae,Coeliodes dryados,30051985,MH,MH,MH,,30,5,1985,6232350,565575,1,350,10.057778549699906,56.23151247840031
Nørreris Skov,EJ,12644,Curculionidae,Polydrusus undatus,30051985,MH,MH,MH,,30,5,1985,6232350,565575,1,350,10.057778549699906,56.23151247840031
Nørreris Skov,EJ,17572,Rhynchitidae,Pselaphorhynchites germanicus,14071985,MH,MH,MH,,14,7,1985,6232350,565575,1,350,10.057778549699906,56.23151247840031
Nørreris Skov,EJ,2827,Cryptophagidae,Antherophagus nigricornis,14071985,MH,MH,MH,,14,7,1985,6232350,565575,1,350,10.057778549699906,56.23151247840031
Nørreris Skov,EJ,16395,Curculionidae,Rhynchaenus pilosus,14071985,MH,MH,MH,,14,7,1985,6232350,565575,1,350,10.057778549699906,56.23151247840031
Nørreris Skov,EJ,39903,Histeridae,Gnathoncus nannetensis,30051985,MH,MH,MH,,30,5,1985,6232350,565575,1,350,10.057778549699906,56.23151247840031
Nørreris Skov,EJ,37625,Leiodidae,Leiodes ruficollis,14071985,MH,MH,MH,han,14,7,1985,6232350,565575,1,350,10.057778549699906,56.23151247840031
Nørreris Skov,EJ,20267,Buprestidae,Agrilus cyanescens,14071985,MH,MH,MH,,14,7,1985,6232350,565575,1,350,10.057778549699906,56.23151247840031
Nørreris Skov,EJ,12402,Curculionidae,Phyllobius argentatus,30051985,MH,MH,MH,,30,5,1985,6232350,565575,1,350,10.057778549699906,56.23151247840031
Nørreris Skov ved Søften,EJ,28011,Staphylinidae,Cadaverota hansseni,15101984,VM,VM,VM,han,15,10,1984,NA,NA,NA,NA,56.22768019999999,10.0512158
Nørreris Skov ved Søften,EJ,28792,Staphylinidae,Acrotona sylvicola,15101984,VM,VM,VM,han,15,10,1984,NA,NA,NA,NA,56.22768019999999,10.0512158
Nørreris Skov ved Søften,EJ,26405,Staphylinidae,Gyrophaena nana,15081987,VM,VM,VM,han,15,8,1987,NA,NA,NA,NA,56.22768019999999,10.0512158
"Nørreskoven, Tåsinge",F,6796,Melandryidae,Melandrya caraboides,04061992,PJ,PJ,PJ,,4,6,1992,NA,NA,NA,NA,55.00600300000001,10.6285399
"Nørreskov, Lille Værløse",NEZ,30505,Carabidae,Carabus glabratus,20061960,Karsten Friis Jensen,Karsten Friis Jensen,OVJ,,20,6,1960,NA,NA,NA,NA,55.79252899999999,12.392028
Nørre Skovsende,WJ,19377,Elateridae,Negastrius pulchellus,17061978,FB,OM,ZM,,17,6,1978,6189915,491769,1,30,8.868517735974352,55.85469012617169
Nørreskov ved Furesø,NEZ,26083,Staphylinidae,Cypha hanseni,21021988,MH,MH,MH,han,21,2,1988,NA,NA,NA,NA,55.79252899999999,12.392028
Nørreskov ved Furesø,NEZ,8736,Cerambycidae,Cerambyx scopoli,04021983,SM,SM,SM,,4,2,1983,NA,NA,NA,NA,55.79252899999999,12.392028
Nørreskov ved Furesø,NEZ,13939,Curculionidae,Acalles misellus,21021988,MH,MH,MH,han = misellus  (Käfert Mittl.),21,2,1988,NA,NA,NA,NA,55.79252899999999,12.392028
Nørreskov ved Furesø,NEZ,25445,Staphylinidae,Mycetoporus Longulus,21021988,MH,MH,MH,han,21,2,1988,NA,NA,NA,NA,55.79252899999999,12.392028
Nørre Snede,EJ,2431,Erytolidae,Dacne bipustulata,05101973,VM,VM,VM,,5,10,1973,6202392,524805,1,10,9.397375888720182,55.966226656454594
Nørre Snede,EJ,1496,Nitidulidae,Nitidula bipunctata,23051974,VM,VM,VM,,23,5,1974,6202392,524805,1,10,9.397375888720182,55.966226656454594
Nørre Snede,EJ,21983,Staphylinidae,Bledius terebrans,28081974,VM,VM,VM,,28,8,1974,6202392,524805,1,10,9.397375888720182,55.966226656454594
Nørre Snede,EJ,34435,Dytiscidae,Hydroporus obscurus,25091975,VM,VM,VM,,25,9,1975,6202392,524805,1,10,9.397375888720182,55.966226656454594
Nørre Snede,EJ,34622,Dytiscidae,Porhydrus lineatus,18101975,VM,VM,VM,,18,10,1975,6202392,524805,1,10,9.397375888720182,55.966226656454594
Nørre Snede,EJ,35348,Dytiscidae,Dytiscus lapponicus,26091970,OVJ,OVJ,OVJ,,26,9,1970,6202392,524805,1,10,9.397375888720182,55.966226656454594
Nørre Snede,EJ,18562,Cantharidae,Cantharis livida,17061974,VM,VM,VM,,17,6,1974,6202392,524805,1,10,9.397375888720182,55.966226656454594
Nørre Snede,EJ,33907,Haliplidae,Haliplus confinis,02101971,OVJ,OVJ,OVJ,han,2,10,1971,6202392,524805,1,10,9.397375888720182,55.966226656454594
Nørre Snede,EJ,20696,Staphylinidae,Phyllodrepa ioptera,26101974,VM,VM,VM,,26,10,1974,6202392,524805,1,10,9.397375888720182,55.966226656454594
Nørre Snede,EJ,1463,Nitidulidae,Carpophilus hemipterus,28041974,VM,VM,VM,han,28,4,1974,6202392,524805,1,10,9.397375888720182,55.966226656454594
Nørre Snede,EJ,39771,Histeridae,Saprinus planiusculus,23051974,VM,VM,VM,han,23,5,1974,6202392,524805,1,10,9.397375888720182,55.966226656454594
Nørre Snede,EJ,4028,Zopheridae,Orthocerus clavicornis,28061975,OVJ,OVJ,OVJ,,28,6,1975,6202392,524805,1,10,9.397375888720182,55.966226656454594
Nørre Snede,EJ,1507,Nitidulidae,Nitidula rufipes,28041974,VM,VM,VM,,28,4,1974,6202392,524805,1,10,9.397375888720182,55.966226656454594
Nørre Snede,EJ,1551,Nitidulidae,Omosita colon,21041974,VM,VM,VM,,21,4,1974,6202392,524805,1,10,9.397375888720182,55.966226656454594
Nørre Snede,EJ,9124,Chrysomelidae,Donacia aquatica,27051975,VM,VM,VM,,27,5,1975,6202392,524805,1,10,9.397375888720182,55.966226656454594
Nørre Snede,EJ,616,Dermestidae,Dermestes lardarius,18041974,VM,VM,VM,,18,4,1974,6202392,524805,1,10,9.397375888720182,55.966226656454594
Nørre Snede,EJ,19332,Cleridae,Necrobia rufipes,19091973,VM,VM,VM,,19,9,1973,6202392,524805,1,10,9.397375888720182,55.966226656454594
Nørre Snede,EJ,22984,Staphylinidae,AStenus pulchellus,28041974,VM,VM,VM,,28,4,1974,6202392,524805,1,10,9.397375888720182,55.966226656454594
Nørre Snede,WJ,13008,Curculionidae,Sitona humeralis,25061987,EP,EP,EP,,25,6,1987,NA,NA,NA,NA,55.9650638,9.3927798
Nørre Snede,WJ,14108,Curculionidae,Bagous diglyptus,25061987,EP,EP,EP,,25,6,1987,NA,NA,NA,NA,55.9650638,9.3927798
Nørre Søby,F,27949,Staphylinidae,Atheta minuscula,14051937,Lohmander,VM,NM,han,14,5,1937,6127613,587558,1,10,10.378676898796408,55.28715943498461
"Nørresø,Fyn",F,18566,Cantharidae,Cantharis livida,11061967,,SK,NM,,11,6,1967,NA,NA,NA,NA,55.1472951,10.377723
"Nørresø,Fyn",F,19633,Elateridae,Anostirus castaneus,09041967,,OM,NM,,9,4,1967,NA,NA,NA,NA,55.1472951,10.377723
Nørresundby,NEJ,32799,Carabidae,Amara  apricaria,10041966,KA,KA,KA,,10,4,1966,6325902,555993,1,20,9.923555588677518,57.07310072612717
Nørresundby,NEJ,7213,Tenebrionidae,Tribolium confusum,13101986,M. Frost Christiansen,M. Frost Christiansen,M. Frost Christiansen,jfr. 8. tillæg,13,10,1986,6325902,555993,1,20,9.923555588677518,57.07310072612717
Nørresundby,NEJ,7224,Tenebrionidae,Tribolium destructor,17101986,M. FrostChristensen,M. FrostChristensen,M. FrostChristensen,jfr. 8. tillæg,17,10,1986,6325902,555993,1,20,9.923555588677518,57.07310072612717
Nørre Tindet,EJ,14844,Curculionidae,Ceutorhynchus posthumus,04071987,EP,EP,EP,,4,7,1987,NA,NA,NA,NA,,
Nørrevang ved Rørvig,NWZ,40350,Staphylinidae,Euconnus fimetarius,29031996,MH,MH,MH,,29,3,1996,NA,NA,NA,NA,55.956173,11.752487
Nørrevang ved Rørvig,NWZ,40423,Staphylinidae,Heterothops praevius,29031996,MH,MH,MH,,29,3,1996,NA,NA,NA,NA,55.956173,11.752487
Nørrevang ved Rørvig,NWZ,40425,Staphylinidae,Leptacinus pusillus,29031996,MH,MH,MH,,29,3,1996,NA,NA,NA,NA,55.956173,11.752487
Nørrevang ved Rørvig,NWZ,40335,Ptiliidae,Oligella foveolata,29031996,MH,MH,MH,,29,3,1996,NA,NA,NA,NA,55.956173,11.752487
Nørrevang ved Rørvig,NWZ,41726,Monotomidae,Monotoma bicolor,29031996,MH,MH,MH,,29,3,1996,NA,NA,NA,NA,55.956173,11.752487
Nørrevang ved Rørvig,NWZ,40451,Staphylinidae,Acrotona pseudotenera,29031996,MH,MH,MH,,29,3,1996,NA,NA,NA,NA,55.956173,11.752487
Nørrevang ved Rørvig,NWZ,40388,Staphylinidae,Rugilus orbiculatus,29031996,MH,MH,MH,,29,3,1996,NA,NA,NA,NA,55.956173,11.752487
Nørrevang ved Rørvig,NWZ,40424,Staphylinidae,Leptacinus batychrus,29031996,MH,MH,MH,,29,3,1996,NA,NA,NA,NA,55.956173,11.752487
Nørre Vejrup,WJ,21159,Staphylinidae,Lesteva punctata,03101956,,JP,NM,,3,10,1956,6153015,486551,1,10,8.786975926627056,55.52301383157354
Nørre Vorupør,NWJ,42830,Mordellidae,Mordellistenula perrisi,18072003,JP,JP,JP,,18,7,2003,6312556,462074,1,10,8.376428405408834,56.95505615169616
Nørre Vorupør,NWJ,42855,Chrysomelidae,Psylliodes affinis,18072003,JP,JP,JP,,18,7,2003,6312556,462074,1,10,8.376428405408834,56.95505615169616
Nørre Vorupør,NWJ,42863,Curculionidae,Hypera postica,18072003,JP,JP,,"han, notat!",18,7,2003,6312556,462074,1,10,8.376428405408834,56.95505615169616
Nørre Vorupør,NWJ,8114,Scarabaeidae,Anomala dubia,ca. 1980,JP,JP,,notat!,NA,NA,1980,6312556,462074,1,10,8.376428405408834,56.95505615169616
Nors ,NWJ,36736,Silphidae,Nicrophorus vespillo,11091990,Knud Pedersen,Knud Pedersen,Knud Pedersen,,11,9,1990,NA,NA,NA,NA,37.791226,-122.3919665
Norsminde,EJ,33786,Carabidae,Microlestes minutulus,27081977,OVJ,OVJ,OVJ,,27,8,1977,6209812,578599,1,30,10.26116984784693,56.02708939828074
Nors sø,NWJ,11106,Chrysomelidae,Altica palustris,15051981,OVJ,OVJ,OVJ,,15,5,1981,NA,NA,NA,NA,57.0349152,8.5982527
Nors sø,NWJ,15066,Curculionidae,Ceutorhynchus punctiger,17021993,EP,EP,EP,,17,2,1993,NA,NA,NA,NA,57.0349152,8.5982527
Nors sø,NWJ,10600,Chrysomelidae,Phyllotreta exclamationis,15051981,OVJ,OVJ,OVJ,,15,5,1981,NA,NA,NA,NA,57.0349152,8.5982527
Nors sø,NWJ,6376,Mordellidae,Mordellistena parvula,30051956,MR,MR,MR,,30,5,1956,NA,NA,NA,NA,57.0349152,8.5982527
Nors Sø,NWJ,33392,Carabidae,Agonum viduum,15051981,PJ,PJ,PJ,,15,5,1981,6321510,476544,1,400,8.613500344640379,57.036452206692935
Nors Sø,NWJ,23591,Staphylinidae,Xantholinus longiventris,15081962,MR,MR,MR,,15,8,1962,6321510,476544,1,400,8.613500344640379,57.036452206692935
Nors Sø,NWJ,3126,Cryptophagidae,Atomaria fuscata,15071960,MR,MR,MR,,15,7,1960,6321510,476544,1,400,8.613500344640379,57.036452206692935
Nors Sø,NWJ,33337,Carabidae,Agonum marginatum,04081962,MR,MR,MR,,4,8,1962,6321510,476544,1,400,8.613500344640379,57.036452206692935
Nors Sø,NWJ,31324,Carabidae,Bembidion  assimile,15051981,PJ,PJ,PJ,,15,5,1981,6321510,476544,1,400,8.613500344640379,57.036452206692935
Nors Sø,NWJ,12558,Curculionidae,Trachyphloeus aristatus,17021993,EP,EP,EP,,17,2,1993,6321510,476544,1,400,8.613500344640379,57.036452206692935
Nors Sø,NWJ,30752,Carabidae,Blethisa multipunctata,15051981,PJ,PJ,PJ,,15,5,1981,6321510,476544,1,400,8.613500344640379,57.036452206692935
Nors Sø,NWJ,22557,Staphylinidae,Stenus formicetorum,15051981,OVJ,OVJ,OVJ,han,15,5,1981,6321510,476544,1,400,8.613500344640379,57.036452206692935
Nors Sø,NWJ,33370,Carabidae,Agonum versutum,15051981,PJ,PJ,PJ,,15,5,1981,6321510,476544,1,400,8.613500344640379,57.036452206692935
Nors Sø,NWJ,22546,Staphylinidae,Stenus crassus,04081962,MR,MR,MR,,4,8,1962,6321510,476544,1,400,8.613500344640379,57.036452206692935
Nors Sø,NWJ,35416,Gyrinidae,Gyrinus distinctus,15051981,PJ,PJ,PJ,,15,5,1981,6321510,476544,1,400,8.613500344640379,57.036452206692935
Nors Sø,NWJ,35262,Dytiscidae,Graphoderus cinereus,15051981,PJ,PJ,PJ,,15,5,1981,6321510,476544,1,400,8.613500344640379,57.036452206692935
Nors Sø,NWJ,31885,Carabidae,Badister dilatatus,15051981,PJ,PJ,PJ,han,15,5,1981,6321510,476544,1,400,8.613500344640379,57.036452206692935
Nors Sø,NWJ,33084,Carabidae,Pterostichus anthracinus,15051981,PJ,PJ,PJ,,15,5,1981,6321510,476544,1,400,8.613500344640379,57.036452206692935
Nors Sø,NWJ,38199,Staphylinidae,Stenichnus collaris,15071960,MR,MR,MR,,15,7,1960,6321510,476544,1,400,8.613500344640379,57.036452206692935
"Nostrup, Røsnæs",NWZ,14246,Curculionidae,Dorytomus longimanus,02061989,EP,EP,EP,,2,6,1989,NA,NA,NA,NA,55.7375,10.9611111
"Nostrup, Røsnæs",NWZ,16809,Apionidae,Apion filirostre,22051986,MH,MH,MH,,22,5,1986,NA,NA,NA,NA,55.7375,10.9611111
"Nostrup, Røsnæs",NWZ,16171,Curculionidae,Gymnetron pascuorum,22051986,MH,MH,MH,,22,5,1986,NA,NA,NA,NA,55.7375,10.9611111
"Nostrup, Røsnæs",NWZ,16996,Apionidae,Apion ononis,02061989,EP,EP,EP,,2,6,1989,NA,NA,NA,NA,55.7375,10.9611111
"Nostrup, Røsnæs",NWZ,16864,Apionidae,Apion pisi,22051986,MH,MH,MH,,22,5,1986,NA,NA,NA,NA,55.7375,10.9611111
"Nostrup, Røsnæs",NWZ,17282,Apionidae,Apion stolidum,02111989,EP,EP,EP,,2,11,1989,NA,NA,NA,NA,55.7375,10.9611111
"Nostrup, Røsnæs",NWZ,17007,Apionidae,Apion tenue,22051986,MH,MH,MH,,22,5,1986,NA,NA,NA,NA,55.7375,10.9611111
"Nostrup, Røsnæs",NWZ,16985,Apionidae,Apion viciae,22051986,MH,MH,MH,,22,5,1986,NA,NA,NA,NA,55.7375,10.9611111
"Nostrup, Røsnæs",NWZ,16149,Curculionidae,Mecinus pyraster,22051986,MH,MH,MH,,22,5,1986,NA,NA,NA,NA,55.7375,10.9611111
"Nostrup, Røsnæs",NWZ,18492,Cantharidae,Cantharis nigricans,02061989,EP,EP,EP,,2,6,1989,NA,NA,NA,NA,55.7375,10.9611111
"Nostrup, Røsnæs",NWZ,13014,Curculionidae,Sitona humeralis,02061989,EP,EP,EP,,2,6,1989,NA,NA,NA,NA,55.7375,10.9611111
"Nostrup, Røsnæs",NWZ,12552,Curculionidae,Trachyphloeus angustisetulus,20051983,EP,EP,EP,,20,5,1983,NA,NA,NA,NA,55.7375,10.9611111
"Nostrup, Røsnæs",NWZ,12563,Curculionidae,Trachyphloeus aristatus,22051986,MH,MH,MH,,22,5,1986,NA,NA,NA,NA,55.7375,10.9611111
"Nostrup, Røsnæs",NWZ,14708,Curculionidae,Trichosirocalus troglodytes,22051986,MH,MH,MH,,22,5,1986,NA,NA,NA,NA,55.7375,10.9611111
"Nostrup, Røsnæs",NWZ,13080,Curculionidae,Sitona lineellus,22051986,MH,MH,MH,han,22,5,1986,NA,NA,NA,NA,55.7375,10.9611111
"Nostrup, Røsnæs",NWZ,10814,Chrysomelidae,Longitarsus pellucidus,11071989,EP,EP,EP,,11,7,1989,NA,NA,NA,NA,55.7375,10.9611111
"Nostrup, Røsnæs",NWZ,12508,Curculionidae,Trachyphloeus spinimanus,02061989,EP,EP,EP,,2,6,1989,NA,NA,NA,NA,55.7375,10.9611111
"Nostrup, Røsnæs",NWZ,1558,Nitidulidae,Omosita colon,27051989,O. Mehl,MH,ZM,,27,5,1989,NA,NA,NA,NA,55.7375,10.9611111
"Nostrup, Røsnæs",NWZ,15269,Curculionidae,Ceutorhynchus pallidactylus,22051986,MH,MH,MH,,22,5,1986,NA,NA,NA,NA,55.7375,10.9611111
"Nostrup, Røsnæs",NWZ,15896,Curculionidae,Curculio pyrrhoceras,02061989,EP,EP,EP,,2,6,1989,NA,NA,NA,NA,55.7375,10.9611111
"Nostrup, Røsnæs",NWZ,12475,Curculionidae,Trachyphloeus scabriculus,22051986,MH,MH,MH,,22,5,1986,NA,NA,NA,NA,55.7375,10.9611111
"Notmark, Als",SJ,7462,Scarabaeidae,Aphodius subterraneus,19061948,,SK,NM,,19,6,1948,NA,NA,NA,NA,54.979067,9.935343999999999
Nottet ved Haderslev,SJ,27988,Staphylinidae,Atheta hybrida,(før 1900),Johs. Andersen,Johs. Andersen,ZM,(uden dato og år) ,NA,NA,NA,NA,NA,NA,NA,55.250072,9.48911
Novrup,WJ,10775,Chrysomelidae,Longitarsus rubiginosus,05081927,,MH,NM,,5,8,1927,6148022,470112,1,30,8.52713715771957,55.477420442674415
Novrup Enge,WJ,32808,Carabidae,Amara  majuscula,16041988,OVJ,OVJ,OVJ,,16,4,1988,NA,NA,NA,NA,,
Novrup Enge,WJ,29288,Staphylinidae,Calodera uliginosa,04041988,OVJ,OVJ,OVJ,,4,4,1988,NA,NA,NA,NA,,
Novrup Enge,WJ,24437,Staphylinidae,Gabrius velox,16041988,PJ,PJ,PJ,han,16,4,1988,NA,NA,NA,NA,,
Novrup Enge,WJ,21313,Staphylinidae,Thinodromus arcuatus,16041988,OVJ,OVJ,OVJ,,16,4,1988,NA,NA,NA,NA,,
Novrup Enge syd for Novrup,WJ,41533,Carabidae,Demetrias atricapillus,08121999,OVJ,OVJ,OVJ,,8,12,1999,NA,NA,NA,NA,,
Novrup Enge syd for Novrup,WJ,41534,Carabidae,Demetrias imperialis,08121999,OVJ,OVJ,OVJ,,8,12,1999,NA,NA,NA,NA,,
Novrup Enge syd for Novrup,WJ,41670,Staphylinidae,Cypha discoidea,08121999,OVJ,OVJ,OVJ,,8,12,1999,NA,NA,NA,NA,,
Nustrup,SJ,30100,Staphylinidae,Aleochara brevipennis,01061986,OVJ,OVJ,OVJ,,1,6,1986,6125312,511434,1,10,9.179973352685908,55.27413194360153
Nustrup,SJ,23852,Staphylinidae,Philonthus atratus,01061986,OVJ,OVJ,OVJ,,1,6,1986,6125312,511434,1,10,9.179973352685908,55.27413194360153
Nybjerg Mølle,WJ,41114,Curculionidae,Ceutorhynchus pervicax,25051997,OVJ,OVJ,OVJ,,25,5,1997,6165126,516374,1,230,9.260072092501144,55.63174759241401
Nybjerg Mølle,WJ,41417,Cryptophagidae,Paramecosoma melanocephalum,25041998,OVJ,OVJ,OVJ,,25,4,1998,6165126,516374,1,230,9.260072092501144,55.63174759241401
Nybjerg Mølle,WJ,40854,Staphylinidae,Ocalea concolor,27041997,OVJ,OVJ,OVJ,,27,4,1997,6165126,516374,1,230,9.260072092501144,55.63174759241401
Nybjerg Mølle,WJ,40848,Staphylinidae,Deinopsis erosa,25051997,OVJ,OVJ,OVJ,,25,5,1997,6165126,516374,1,230,9.260072092501144,55.63174759241401
Nybjerg Mølle,WJ,41120,Curculionidae,Anthonomus conspersus,31051997,OVJ,OVJ,OVJ,,31,5,1997,6165126,516374,1,230,9.260072092501144,55.63174759241401
Ny Borre,LFM,34671,Dytiscidae,Nebrioporus depressus,16091984,SK,SK,SK,,16,9,1984,6099361,721086,1,20,12.45619299107777,54.99195818647259
Ny Borre,LFM,577,Heteroceridae,Heterocerus intermedius,10061984,MH,MH,MH,,10,6,1984,6099361,721086,1,20,12.45619299107777,54.99195818647259
Ny Borre,LFM,23330,Staphylinidae,Lathrobium fulvipenne,10061984,VM,VM,,notat!,10,6,1984,6099361,721086,1,20,12.45619299107777,54.99195818647259
Ny Borre,LFM,34275,Dytiscidae,Hygrotus confluens,10061984,VM,VM,,notat!,10,6,1984,6099361,721086,1,20,12.45619299107777,54.99195818647259
Ny Borre,LFM,23693,Staphylinidae,Neobisnius villosulus,10061984,MH,MH,,notat!,10,6,1984,6099361,721086,1,20,12.45619299107777,54.99195818647259
Ny Borre,LFM,21350,Staphylinidae,Carpelimus obesus,10061984,VM,VM,VM,han,10,6,1984,6099361,721086,1,20,12.45619299107777,54.99195818647259
Ny Borre,LFM,21625,Staphylinidae,Anotylus sculpturatus,10061984,VM,VM,VM,han,10,6,1984,6099361,721086,1,20,12.45619299107777,54.99195818647259
Ny Borre,LFM,32306,Carabidae,Stenolophus teutonus,16091984,SK,SK,SK,,16,9,1984,6099361,721086,1,20,12.45619299107777,54.99195818647259
Ny Borre,LFM,21867,Staphylinidae,Bledius nanus,10061984,VM,VM,VM,han,10,6,1984,6099361,721086,1,20,12.45619299107777,54.99195818647259
Ny Borre,LFM,21845,Staphylinidae,Bledius opacus,09081986,SK,MH/SK,SK,,9,8,1986,6099361,721086,1,20,12.45619299107777,54.99195818647259
Ny Borre,LFM,819,Byrrhidae,Simplocaria semistriata,10061984,MH,MH,,notat!,10,6,1984,6099361,721086,1,20,12.45619299107777,54.99195818647259
Ny Borre,LFM,21339,Staphylinidae,Carpelimus rivularis,16091984,SK,SK,SK,,16,9,1984,6099361,721086,1,20,12.45619299107777,54.99195818647259
Ny Borre,LFM,22109,Staphylinidae,Stenus biguttatus,10061984,VM,VM,,notat!,10,6,1984,6099361,721086,1,20,12.45619299107777,54.99195818647259
Ny Borre,LFM,16939,Apionidae,Apion meliloti,16091984,SK,SK,SK,,16,9,1984,6099361,721086,1,20,12.45619299107777,54.99195818647259
Ny Borre,LFM,22307,Staphylinidae,Stenus canaliculatus,10061984,VM,VM,VM,han,10,6,1984,6099361,721086,1,20,12.45619299107777,54.99195818647259
Ny Borre,LFM,30843,Carabidae,Dyschirius obscurus,16091984,SK,SK,SK,,16,9,1984,6099361,721086,1,20,12.45619299107777,54.99195818647259
Ny Borre,LFM,22296,Staphylinidae,Stenus incrassatus,10061984,VM,VM,VM,han,10,6,1984,6099361,721086,1,20,12.45619299107777,54.99195818647259
Ny Borre,LFM,26949,Staphylinidae,Ischnopoda coarctata,10061984,VM,VM,VM,han,10,6,1984,6099361,721086,1,20,12.45619299107777,54.99195818647259
Ny Borre,LFM,26168,Staphylinidae,Myllaena intermedia,10061984,VM,VM,,notat!,10,6,1984,6099361,721086,1,20,12.45619299107777,54.99195818647259
Ny Borre,LFM,22054,Staphylinidae,Bledius subterraneus,09081986,PJ,PJ,PJ,,9,8,1986,6099361,721086,1,20,12.45619299107777,54.99195818647259
Ny Borre,LFM,22120,Staphylinidae,Stenus comma,10061984,VM,VM,VM,han,10,6,1984,6099361,721086,1,20,12.45619299107777,54.99195818647259
